gen,best_a,best_b,mean_a,mean_b,max_level_a,max_level_b,team_a_size,team_b_size,n_elite_a,n_elite_b,nb_fork,nb_incantation,nb_broadcast,nb_neg_broadcast,nb_pos_broadcast,useful_drops,useless_drops,objective_prog,objective_failed,winner
2907,8920.05,7840.15,-2752.2,-3129.42,2,2,50,50,1,3,60,90,226,217,0,1625,1443,1817,18006,-1
2908,8920.05,7840.15,-2730.65,-2980.06,3,3,50,50,1,3,60,87,255,239,0,1541,878,2002,15447,-1
2909,8920.05,7840.15,-2709.94,-2930.38,3,3,50,50,1,3,60,89,199,197,0,1610,1068,207,15963,-1
2910,8920.05,7840.15,-2768.42,-3078.93,2,2,50,50,1,3,60,80,350,342,0,733,581,1550,15591,-1
2911,8920.05,7840.15,-2909.64,-2839.91,3,3,50,50,1,3,60,94,136,133,0,924,983,1842,13412,-1
2912,8920.05,7840.15,-3113.07,-2831.94,3,3,50,50,1,3,60,90,107,107,0,1166,943,0,16948,-1
2913,8920.05,7840.15,-2873.83,-2695.77,3,2,50,50,1,3,60,93,118,104,0,923,751,1537,12639,-1
2914,8920.05,7840.15,-2695.98,-2647.27,3,3,50,50,1,2,60,84,38,35,0,869,483,1559,10886,-1
2915,7532.7,7840.15,-2630.9,-2583.34,3,3,50,50,3,2,60,87,68,67,0,1138,660,855,14299,-1
2916,7414.3,7840.15,-2630.2,-2629.22,3,2,50,50,3,2,60,82,188,186,0,848,444,1061,13514,-1
2917,7414.3,7840.15,-2616.52,-2390.92,3,2,50,50,3,2,60,83,38,34,0,1009,605,1315,12184,-1
2918,7414.3,7840.15,-2575.15,-2326.31,3,3,50,50,3,2,60,92,75,74,0,729,665,923,12996,-1
2919,7023.3,7840.15,-2495.58,-2190.36,3,3,50,50,2,2,60,81,64,62,0,1022,379,404,11668,-1
2920,7023.3,7840.15,-2532.06,-2261.26,3,2,50,50,2,1,60,81,76,76,0,878,556,0,13438,-1
2921,7023.3,7840.15,-2371.23,-2154.11,2,2,50,50,2,1,60,73,26,26,0,827,206,0,10814,-1
2922,7023.3,7840.15,-2270.01,-1911.44,3,3,50,50,2,1,60,80,67,64,0,902,375,1812,9593,-1
2923,7023.3,7840.15,-2391.85,-1965.2,2,2,50,50,2,1,60,79,117,117,0,666,447,0,12770,-1
2924,7023.3,7840.15,-2444.97,-2039.16,3,3,50,50,2,1,60,72,21,21,0,1175,329,0,11521,-1
2925,7023.3,7840.15,-2423.02,-2052.62,2,2,50,50,2,1,60,80,29,28,0,1256,391,658,11554,-1
2926,7023.3,7840.15,-2411.88,-2025.76,2,2,50,50,2,1,60,73,29,25,0,726,574,868,11539,-1
2927,7023.3,7840.15,-2367.74,-1949.57,2,2,50,50,2,1,60,70,16,16,0,503,382,0,11300,-1
2928,7023.3,7840.15,-2171.06,-1750.42,3,3,50,50,1,1,60,73,15,12,0,328,127,984,9113,-1
2929,7023.3,7840.15,-2107.06,-1706.27,2,2,50,50,1,1,60,70,14,14,0,919,276,0,10917,-1
2930,7023.3,7840.15,-1927.42,-1521.4,3,2,50,50,1,1,60,72,30,25,0,587,341,1588,10034,-1
2931,5226.6,7840.15,-1870.27,-1616.5,3,3,50,50,4,1,60,77,42,42,0,411,329,0,12509,-1
2932,5226.6,7840.15,-1879.7,-1561.05,2,2,50,50,4,1,60,66,15,15,0,471,307,0,11452,-1
2933,5226.6,7840.15,-1826.3,-1612.27,3,3,50,50,4,1,60,74,12,12,0,515,171,0,11114,-1
2934,5226.6,6237.4,-1714.34,-1494.67,3,3,50,50,3,1,60,72,9,8,0,706,228,956,10492,-1
2935,4967.5,6237.4,-1698.23,-1475.07,2,2,50,50,2,1,60,63,15,15,0,691,194,0,10693,-1
2936,4967.5,6237.4,-1679.14,-1499.81,2,2,50,50,1,1,60,62,15,15,0,749,135,0,10576,-1
2937,4967.5,6237.4,-1636.66,-1524.58,2,2,50,50,1,1,60,67,19,18,0,596,365,747,10558,-1
2938,4967.5,6237.4,-1569.56,-1508.48,3,3,50,50,1,1,60,70,9,9,0,561,256,0,10774,-1
2939,4967.5,6237.4,-1368.87,-1372.48,2,2,50,50,1,1,60,71,34,33,0,522,293,1192,6481,-1
2940,4967.5,6237.4,-1323.55,-1339.53,2,3,50,50,1,1,60,74,22,21,0,698,264,627,10944,-1
2941,4967.5,6237.4,-1421.48,-1385.12,3,2,50,50,1,1,60,77,41,41,0,622,176,0,12149,-1
2942,4967.5,6237.4,-1501.44,-1375.64,3,3,50,50,1,1,60,75,27,25,0,780,394,554,11816,-1
2943,4967.5,6237.4,-1584.03,-1437.7,3,3,50,50,1,2,60,78,19,19,0,680,402,0,11837,-1
2944,4967.5,6237.4,-1559.23,-1382.89,2,2,50,50,1,1,60,75,30,26,0,510,319,1198,11090,-1
2945,4967.5,6237.4,-1588.12,-1409.59,2,2,50,50,1,1,60,84,70,70,0,900,491,0,13172,-1
2946,4967.5,6237.4,-1678.78,-1507.07,3,2,50,50,1,1,60,80,39,39,0,1286,760,0,13273,-1
2947,4967.5,6237.4,-1602.68,-1625.05,3,3,50,50,1,1,60,69,29,26,0,1246,434,1124,13079,-1
2948,4967.5,6237.4,-1647.81,-1556.1,3,3,50,50,1,1,60,80,121,120,0,1024,536,587,14468,-1
2949,3382.6,6237.4,-1819.13,-1682.18,3,2,50,50,4,1,60,83,60,60,0,651,782,0,13856,-1
2950,3382.6,6237.4,-1898.4,-1562.34,3,3,50,50,4,1,60,73,36,30,0,610,793,1828,11832,-1
2951,3382.6,4234.7,-1844.27,-1648.97,3,3,50,50,4,2,60,75,42,42,0,798,579,0,13324,-1
2952,3382.6,4234.7,-1925.43,-1705.9,2,2,50,50,4,1,60,82,76,76,0,577,736,0,13962,-1
2953,3382.6,4234.7,-1924.21,-1708.48,2,2,50,50,4,1,60,78,85,82,0,588,807,1590,13526,-1
2954,3382.6,4234.7,-1985.95,-1689.56,3,3,50,50,4,1,60,80,46,46,0,644,546,0,13336,-1
2955,3382.6,4234.7,-2008.48,-1785.34,2,2,50,50,4,1,60,75,38,34,0,585,511,1795,12184,-1
2956,3801.4,4654.1,-1909.64,-1778.5,3,3,50,50,4,2,60,80,57,56,0,526,600,1049,12990,-1
2957,6338.7,5323.5,-1970.86,-1883.31,3,3,50,50,1,2,60,82,65,64,0,928,777,1672,15242,-1
2958,6338.7,5323.5,-2067.48,-2027.6,3,3,50,50,1,2,60,80,55,54,0,991,1029,487,14870,-1
2959,3382.6,5323.5,-2176.23,-1894.27,3,3,50,50,4,3,60,86,53,45,0,765,965,1346,13870,-1
2960,3382.6,5323.5,-2095.46,-1819.24,2,3,50,50,4,3,60,79,52,48,0,606,550,1447,10697,-1
2961,3042.8,5323.5,-2155.4,-1840.84,3,3,50,50,4,3,60,87,68,68,0,826,634,0,14633,-1
2962,2802.6,5323.5,-2292.94,-1923.65,3,3,50,50,4,3,60,76,74,71,0,1153,1028,1222,14724,-1
2963,2802.6,5323.5,-2215.54,-1824.28,3,3,50,50,4,3,60,80,59,53,0,879,793,1869,13326,-1
2964,2802.6,5323.5,-2153.71,-1901.39,2,3,50,50,4,3,60,76,44,40,0,908,613,980,13451,-1
2965,2802.6,5323.5,-2041.12,-1861.84,3,2,50,50,7,2,60,78,51,48,0,1030,677,1817,11627,-1
2966,2802.6,5323.5,-1983.65,-2002.52,2,2,50,50,7,2,60,74,84,82,0,950,446,912,11995,-1
2967,2802.6,5323.5,-2141.84,-1934.97,3,2,50,50,7,2,60,70,33,33,0,1287,898,0,14604,-1
2968,2802.6,5323.5,-2189.32,-1926.83,3,2,50,50,5,2,60,68,50,50,0,1117,525,0,13495,-1
2969,2802.6,5946.2,-1975.02,-1818.45,2,3,50,50,14,2,60,80,38,36,0,945,491,1047,9566,-1
2970,2802.6,5946.2,-1875.67,-1817.45,2,2,50,50,11,2,60,72,38,38,0,870,492,0,11475,-1
2971,2802.6,5946.2,-1766.92,-1610.23,3,3,50,50,18,4,60,82,66,60,0,1368,723,1290,10632,-1
2972,2802.6,5946.2,-1701.89,-1628.39,3,2,50,50,15,4,60,77,36,36,0,1726,431,0,12504,-1
2973,2802.6,5946.2,-1714.85,-1620.06,2,2,50,50,14,4,60,79,37,37,0,1050,610,0,12256,-1
2974,2802.6,5946.2,-1754.55,-1620.17,2,2,50,50,12,4,60,70,36,36,0,1513,861,0,12721,-1
2975,5559.3,5946.2,-1697.45,-1565.37,3,3,50,50,1,4,60,86,42,42,0,1780,553,0,12104,-1
2976,5559.3,5946.2,-1818.92,-1685.47,3,3,50,50,1,5,60,75,42,42,0,1692,744,0,13489,-1
2977,5559.3,5946.2,-1812.9,-1650.89,2,3,50,50,1,5,60,74,26,26,0,1235,611,0,12414,-1
2978,5559.3,5946.2,-1810.52,-1622.54,3,3,50,50,1,5,60,81,38,36,0,1161,939,1375,12123,-1
2979,4052.7,5946.2,-1897.18,-1860.82,3,3,50,50,1,5,60,79,66,66,0,1364,1540,0,15592,-1
2980,4052.7,5767.1,-2046.25,-1999.9,2,2,50,50,1,3,60,73,26,26,0,1566,1749,0,15586,-1
2981,4052.7,5492.2,-2158.16,-2211.4,3,3,50,50,1,2,60,85,47,47,0,1702,1293,0,15630,-1
2982,4052.7,5492.2,-2418.83,-2634.35,3,3,50,50,1,2,60,88,66,66,0,2650,1594,0,21239,-1
2983,4052.7,5492.2,-2569.11,-2697.97,2,3,50,50,1,2,60,76,105,102,0,1501,1195,1135,18151,-1
2984,4052.7,6464.9,-2917.95,-2879.1,3,3,50,50,1,2,60,88,131,128,0,2797,1912,2360,20092,-1
2985,4052.7,6464.9,-2977.8,-2864.23,2,2,50,50,1,2,60,82,23,18,0,2031,1009,1212,13969,-1
2986,4052.7,6464.9,-3126.37,-2979.83,3,3,50,50,1,2,60,89,100,91,0,2105,2079,2123,19549,-1
2987,4052.7,6464.9,-3143.4,-2997.23,3,3,50,50,1,3,60,85,59,42,0,2032,1567,1877,15514,-1
2988,4052.7,6464.9,-3366.98,-3406.64,3,3,50,50,1,3,60,75,63,63,0,2453,1528,0,23791,-1
2989,6884.6,6464.9,-3414.23,-3860.98,3,3,50,50,1,2,60,85,121,113,0,1997,1669,1175,20474,-1
2990,6884.6,7081.45,-3546.99,-3736.72,3,3,50,50,1,2,60,85,79,68,0,2597,2230,3155,21642,-1
2991,6884.6,6464.9,-3628.58,-3901.18,2,2,50,50,1,2,60,84,37,19,0,1664,1226,1950,15132,-1
2992,6884.6,6464.9,-3850.65,-4197.13,3,3,50,50,1,2,60,80,24,18,0,2755,1763,1660,22586,-1
2993,3496.8,6464.9,-3883.08,-4149.7,3,3,50,50,2,2,60,85,10,6,0,1602,1552,1639,19167,-1
2994,3496.8,6464.9,-4151.91,-4292.56,3,3,50,50,2,2,60,85,30,23,0,1801,1829,1121,22870,-1
2995,3496.8,6464.9,-4209.41,-4575.17,3,3,50,50,2,2,60,86,39,25,0,1499,1220,1272,18983,-1
2996,2802.6,6464.9,-4119.59,-4874.66,2,2,50,50,7,1,60,70,20,15,0,1054,1217,1470,15286,-1
2997,3425.3,4593.8,-4139.18,-4688.48,2,2,50,50,2,1,60,73,41,34,0,1237,1117,2181,16080,-1
2998,3425.3,4593.8,-4244.93,-4754.63,3,3,50,50,2,1,60,78,28,25,0,1145,1397,1565,17108,-1
2999,6041.0,4593.8,-4364.15,-4508.25,3,3,50,50,1,1,60,77,12,12,0,1273,831,0,16270,-1
3000,6041.0,4593.8,-4097.56,-4543.11,3,3,50,50,1,1,60,72,11,11,0,1117,741,0,14931,-1
3001,6041.0,4593.8,-4375.04,-4587.18,3,3,50,50,1,1,60,75,30,28,0,1185,1122,1054,19690,-1
3002,6041.0,4827.7,-4469.32,-4566.42,3,3,50,50,1,2,60,72,15,11,0,1167,1016,1579,17985,-1
3003,6041.0,4827.7,-4503.13,-4665.45,3,3,50,50,1,2,60,75,27,19,0,1251,985,1992,17939,-1
3004,6041.0,4827.7,-4478.14,-4714.29,3,3,50,50,2,2,60,80,43,37,0,1110,1005,1352,18076,-1
3005,6041.0,7657.15,-4429.21,-4634.44,3,3,50,50,2,1,60,90,28,21,0,1495,1322,1670,18602,-1
3006,6041.0,7657.15,-4591.44,-4780.24,2,3,50,50,2,1,60,71,31,26,0,999,1114,1741,19723,-1
3007,6041.0,7657.15,-4834.4,-4624.56,2,3,50,50,2,1,60,78,33,32,0,1190,1243,605,18715,-1
3008,6041.0,7657.15,-5087.87,-4794.22,3,3,50,50,2,1,60,79,35,34,0,2072,1361,691,21067,-1
3009,6041.0,7657.15,-4937.25,-4756.75,2,2,50,50,2,1,60,78,30,18,0,1097,1350,1808,17307,-1
3010,6041.0,7657.15,-5082.63,-4684.18,2,3,50,50,2,1,60,69,33,28,0,1326,1577,1404,19716,-1
3011,6041.0,7657.15,-5009.79,-4561.44,3,3,50,50,2,2,60,83,17,16,0,338,628,1333,14760,-1
3012,6041.0,7657.15,-4735.82,-4435.0,2,2,50,50,2,2,60,75,27,24,0,921,980,1559,13583,-1
3013,6041.0,7657.15,-4490.43,-4133.24,3,3,50,50,2,2,60,73,11,7,0,817,509,1787,13011,-1
3014,6041.0,7657.15,-4295.95,-3850.87,3,3,50,50,2,2,60,68,8,7,0,919,588,775,12451,-1
3015,6041.0,7657.15,-4329.95,-3659.32,3,3,50,50,2,2,60,87,17,16,0,864,797,741,15280,-1
3016,6041.0,7657.15,-4056.43,-3430.73,3,3,50,50,3,2,60,73,10,10,0,488,496,0,12362,-1
3017,6041.0,7657.15,-3908.33,-3557.2,3,3,50,50,3,2,60,60,4,3,0,478,425,770,13298,-1
3018,6041.0,7657.15,-3851.52,-3531.63,2,2,50,50,3,2,60,72,11,10,0,524,545,491,14247,-1
3019,6041.0,7657.15,-3672.49,-3510.17,3,3,50,50,3,2,60,84,72,68,0,1051,653,1340,16216,-1
3020,6041.0,7657.15,-3344.74,-3399.15,2,2,50,50,3,2,60,79,25,19,0,815,964,1703,14695,-1
3021,6041.0,7657.15,-3344.69,-3591.83,3,3,50,50,4,2,60,77,10,10,0,1507,944,0,16380,-1
3022,6041.0,7362.5,-3422.82,-3739.31,3,3,50,50,3,2,60,86,29,25,0,2309,851,1404,20451,-1
3023,6041.0,7362.5,-3640.14,-4094.02,3,3,50,50,3,2,60,81,39,30,0,2011,1244,2149,24725,-1
3024,6041.0,7362.5,-3871.03,-4453.91,3,3,50,50,2,2,60,86,39,35,0,1507,1101,940,25028,-1
3025,6041.0,7362.5,-4438.88,-4728.45,3,3,50,50,2,2,60,85,20,20,0,2143,989,0,23676,-1
3026,6041.0,7362.5,-4340.53,-4532.28,3,3,50,50,2,1,60,71,19,11,0,676,217,1498,13611,-1
3027,6041.0,4593.8,-4850.54,-5092.41,3,3,50,50,2,1,60,83,105,80,0,1905,1241,1933,28806,-1
3028,6936.35,4593.8,-4657.32,-5036.7,3,2,50,50,2,1,60,78,50,25,0,1573,744,2513,19242,-1
3029,7016.7,5412.1,-4677.91,-4800.42,3,3,50,50,3,2,60,82,29,23,0,1604,879,3506,15532,-1
3030,7016.7,5412.1,-5031.0,-4799.67,3,3,50,50,1,2,60,92,62,49,0,2279,826,2495,22596,-1
3031,7016.7,5412.1,-5211.33,-4918.8,3,3,50,50,1,2,60,77,35,20,0,2111,1063,1973,24237,-1
3032,7016.7,5412.1,-5183.49,-5132.5,3,3,50,50,1,2,60,87,20,15,0,1923,983,1396,21654,-1
3033,7016.7,5412.1,-5288.6,-5077.48,2,2,50,50,1,2,60,84,80,75,0,2002,951,2828,19298,-1
3034,7016.7,5412.1,-5703.04,-5547.19,3,3,50,50,1,2,60,79,103,92,0,1956,556,2045,27636,-1
3035,7016.7,5412.1,-5880.86,-5471.11,3,3,50,50,1,2,60,87,67,35,0,1604,1620,2437,21877,-1
3036,7016.7,5412.1,-6312.16,-5561.47,3,3,50,50,1,2,60,91,39,32,0,1785,1153,1302,27165,-1
3037,7016.7,5412.1,-6451.14,-5592.48,2,2,50,50,1,2,60,81,40,33,0,832,1090,2652,20884,-1
3038,7016.7,5412.1,-6311.88,-5477.54,3,3,50,50,1,2,60,85,48,32,0,1344,1211,4041,20993,-1
3039,7016.7,5412.1,-6351.92,-5596.15,3,3,50,50,1,2,60,81,27,13,0,1032,1118,1583,25143,-1
3040,7016.7,5412.1,-6282.41,-5366.92,3,3,50,50,1,2,60,87,35,24,0,1058,1531,3709,16111,-1
3041,7016.7,5412.1,-6690.87,-5455.06,3,3,50,50,1,2,60,81,25,17,0,1628,2316,2511,25813,-1
3042,7016.7,5412.1,-7041.98,-5915.48,3,3,50,50,1,2,60,83,80,65,0,2119,1759,3109,31340,-1
3043,7016.7,5412.1,-7067.62,-5981.31,2,3,50,50,1,2,60,80,40,31,0,1972,1367,2777,22599,-1
3044,7016.7,5412.1,-7531.57,-6377.0,3,3,50,50,1,2,60,81,134,113,0,2068,1744,3379,32593,-1
3045,7016.7,5412.1,-7544.43,-6613.31,3,3,50,50,1,2,60,76,178,51,0,1618,2043,5071,23403,-1
3046,7016.7,5412.1,-7501.76,-6379.04,3,3,50,50,1,2,60,78,34,27,0,1764,1944,3134,19097,-1
3047,7016.7,5412.1,-7785.84,-6109.71,3,3,50,50,1,2,60,81,189,142,0,3053,2923,6084,22419,-1
3048,7016.7,8294.3,-7928.02,-6150.35,3,3,50,50,1,1,60,89,144,119,0,1960,2351,5394,23485,-1
3049,4827.6,8294.3,-8281.44,-6231.12,3,3,50,50,4,1,60,88,120,101,0,4158,2919,3833,33478,-1
3050,4827.6,8294.3,-8375.96,-6514.05,3,3,50,50,4,2,60,81,153,113,0,4011,2891,4696,26320,-1
3051,4827.6,7687.7,-8682.88,-6647.49,3,3,50,50,6,2,60,91,185,155,0,2780,2603,4957,25602,-1
3052,4827.6,7687.7,-9049.02,-7546.52,3,3,50,50,6,2,60,91,281,212,0,3949,3816,5120,42414,-1
3053,4827.6,7687.7,-9049.26,-7723.27,3,3,50,50,4,1,60,87,233,180,0,4260,2760,6648,24746,-1
3054,4827.6,7687.7,-9131.35,-8008.15,3,3,50,50,4,1,60,92,287,189,0,5111,4897,8047,30913,-1
3055,4827.6,7687.7,-9151.44,-7852.9,3,3,50,50,4,1,60,90,369,200,0,3953,2994,8206,23544,-1
3056,4827.6,7687.7,-8865.12,-7292.96,3,3,50,50,5,1,60,89,324,171,0,4752,3136,9473,18755,-1
3057,4827.6,4597.0,-9153.49,-7724.43,3,3,50,50,4,4,60,94,474,332,0,6085,4379,10489,36484,-1
3058,4827.6,4597.0,-9881.16,-8099.15,3,3,50,50,4,3,60,102,331,205,0,7561,5290,8236,37670,-1
3059,4879.9,4597.0,-9809.04,-8778.93,3,3,50,50,8,3,60,85,429,287,0,4771,2879,8376,32531,-1
3060,4879.9,4593.8,-10210.13,-8748.74,3,3,50,50,7,3,60,94,396,321,0,4841,2777,7552,34256,-1
3061,4879.9,4593.8,-10640.72,-9077.68,3,3,50,50,7,3,60,86,245,159,0,3685,4060,3630,43529,-1
3062,4879.9,4593.8,-10914.01,-9507.51,3,3,50,50,6,3,60,93,230,146,0,6625,3714,6157,37725,-1
3063,4879.9,4593.8,-10864.46,-9799.77,3,3,50,50,6,3,60,84,232,168,0,5061,2830,6400,33009,-1
3064,9953.7,4806.45,-10290.4,-9173.59,3,3,50,50,1,3,60,92,319,246,0,4729,3064,9546,17983,-1
3065,9953.7,4806.45,-10259.03,-9100.97,3,3,50,50,1,4,60,92,236,132,0,4837,2803,6507,26763,-1
3066,9953.7,4806.45,-9389.45,-8301.38,3,3,50,50,1,5,60,89,206,117,0,4701,3511,9382,12580,-1
3067,8479.95,4806.45,-9317.56,-7997.62,3,3,50,50,1,4,60,91,138,81,0,4023,2507,4377,22999,-1
3068,8479.95,7275.6,-8894.5,-7879.7,3,3,50,50,1,1,60,87,261,128,0,4133,2431,6822,19767,-1
3069,4940.75,7275.6,-9074.95,-8527.03,3,3,50,50,12,2,60,81,280,157,0,4380,2705,5626,36013,-1
3070,4940.75,7202.0,-9142.27,-8591.83,3,3,50,50,11,1,60,86,282,118,0,4313,3050,8122,29585,-1
3071,4940.75,4806.45,-8796.79,-8256.62,3,3,50,50,11,7,60,86,210,135,0,3536,1889,7279,19282,-1
3072,4896.05,4806.45,-9098.6,-8585.37,3,3,50,50,9,6,60,91,632,226,0,6199,3635,11907,34952,-1
3073,4896.05,4826.45,-10256.31,-9278.92,3,3,50,50,9,7,60,88,329,196,0,5160,4107,5909,51623,-1
3074,4896.05,4826.45,-10781.37,-9561.95,3,3,50,50,8,7,60,90,243,155,0,6500,4410,8306,37924,-1
3075,4879.9,4826.45,-10814.91,-9461.19,3,3,50,50,7,5,60,83,240,88,0,3224,2042,6547,22223,-1
3076,4789.3,4826.45,-11186.44,-9637.97,3,3,50,50,6,5,60,83,412,177,0,6062,3632,8147,35670,-1
3077,4789.3,4826.45,-11901.17,-10366.72,3,3,50,50,4,5,60,88,221,111,0,5734,3674,5164,47403,-1
3078,4789.3,4826.45,-11247.79,-9790.61,3,3,50,50,5,5,60,85,203,97,0,3968,2015,5040,22618,-1
3079,9284.45,9008.45,-10691.96,-9762.5,3,3,50,50,1,1,60,97,440,171,0,4584,2969,8492,26936,-1
3080,9284.45,9008.45,-11189.93,-9697.31,3,3,50,50,1,1,60,85,316,98,0,5325,3729,6060,29724,-1
3081,9284.45,9008.45,-11090.92,-9741.17,3,3,50,50,1,1,60,84,411,149,0,7430,3604,5186,30064,-1
3082,9559.0,9008.45,-10755.38,-9214.25,3,3,50,50,2,1,60,94,697,126,0,7975,4251,9841,17865,-1
3083,9559.0,9008.45,-9697.53,-8928.6,3,3,50,50,2,3,60,91,510,101,0,7994,4897,9081,11960,-1
3084,9559.0,9008.45,-9740.16,-8570.91,3,3,50,50,2,3,60,91,377,102,0,6831,3674,5021,24899,-1
3085,9559.0,9869.75,-9354.82,-8163.57,3,3,50,50,3,2,60,88,276,84,0,7564,4415,9286,23247,-1
3086,9559.0,9869.75,-9201.46,-7885.85,3,3,50,50,3,3,60,89,526,96,0,7278,4708,9926,25303,-1
3087,9559.0,9869.75,-9837.46,-8103.16,3,3,50,50,3,3,60,90,394,127,0,6192,4005,5577,41548,-1
3088,9559.0,9869.75,-9305.64,-7256.48,3,3,50,50,3,3,60,94,318,81,0,6941,3243,7841,15984,-1
3089,9284.45,9869.75,-8553.34,-7006.4,3,3,50,50,1,2,60,89,318,101,0,6299,3439,9037,13788,-1
3090,9284.45,9869.75,-8511.82,-7318.55,3,3,50,50,1,2,60,81,217,46,0,5557,2905,3842,28738,-1
3091,9284.45,9869.75,-7410.71,-6449.03,3,3,50,50,1,2,60,89,454,84,0,7832,3332,10677,13635,-1
3092,9284.45,9869.75,-7294.06,-6407.96,3,3,50,50,1,2,60,86,359,62,0,5871,3458,6195,15840,-1
3093,9284.45,9869.75,-6889.6,-5984.53,3,3,50,50,1,2,60,82,313,98,0,5067,3017,7872,8199,-1
3094,9284.45,9869.75,-6484.82,-5811.0,3,3,50,50,1,2,60,86,155,26,0,5721,3099,4544,14306,-1
3095,10025.1,9869.75,-6072.48,-5608.63,3,3,50,50,2,2,60,83,544,90,0,7441,3008,9261,14813,-1
3096,10025.1,9869.75,-5792.25,-5110.06,3,3,50,50,1,2,60,82,180,24,0,4315,1492,3659,8122,-1
3097,10025.1,9869.75,-5110.92,-4716.27,3,3,50,50,1,2,60,90,435,67,0,4599,2064,6119,7134,-1
3098,8625.45,9869.75,-4990.08,-4648.49,3,3,50,50,3,2,60,79,212,57,0,4604,1181,3086,15113,-1
3099,8625.45,9869.75,-4909.17,-4679.6,3,3,50,50,3,2,60,99,628,81,0,7449,2691,7011,21062,-1
3100,8625.45,9869.75,-4388.59,-4480.25,3,3,50,50,3,2,60,80,234,31,0,5375,1739,3309,16401,-1
3101,8625.45,9869.75,-4239.62,-4099.69,3,3,50,50,3,2,60,91,563,76,0,6370,2370,6697,12474,-1
3102,7791.45,9869.75,-4375.55,-4250.05,3,3,50,50,2,2,60,86,1249,76,0,6151,1751,6023,18549,-1
3103,7714.6,9869.75,-4013.01,-3589.45,3,3,50,50,2,2,60,75,471,72,0,5165,1898,8415,9674,-1
3104,7714.6,9869.75,-4272.07,-3745.22,3,3,50,50,2,2,60,90,569,48,0,7497,2999,6022,25057,-1
3105,7714.6,9869.75,-3969.68,-3484.97,3,3,50,50,2,2,60,85,380,57,0,7139,2974,8318,11725,-1
3106,7714.6,8963.35,-3656.02,-3326.44,3,3,50,50,2,2,60,82,368,38,0,3910,1800,6711,8529,-1
3107,7714.6,8963.35,-3415.14,-3065.48,3,3,50,50,2,2,60,93,535,53,0,4320,2403,8403,11654,-1
3108,7714.6,8963.35,-3442.14,-3209.83,3,3,50,50,2,2,60,84,189,34,0,5291,2465,6026,18320,-1
3109,7714.6,8963.35,-3395.06,-2952.01,3,3,50,50,2,2,60,89,355,51,0,4794,2038,6792,15055,-1
3110,7307.85,8963.35,-3569.87,-3377.5,3,3,50,50,1,2,60,80,489,96,0,4618,1892,9835,19755,-1
3111,5710.9,8134.95,-3195.15,-2882.59,2,2,50,50,9,2,60,81,689,85,0,5524,1260,8812,9811,-1
3112,10346.3,10905.5,-2532.96,-2658.78,3,3,50,50,1,1,60,83,827,111,0,5263,1318,11465,8542,-1
3113,7587.8,8823.45,-2299.85,-2296.5,3,3,50,50,1,3,60,79,314,90,0,4668,1388,8188,8150,-1
3114,7587.8,8823.45,-2159.52,-2115.3,2,2,50,50,1,3,60,73,310,118,0,3552,1930,9427,12045,-1
3115,7587.8,9891.3,-2076.67,-2284.05,3,3,50,50,1,1,60,80,268,72,0,4415,1849,9028,13822,-1
3116,9331.7,9891.3,-1961.84,-2125.3,3,3,50,50,1,1,60,80,376,106,0,2510,683,6744,9155,-1
3117,9331.7,9891.3,-1875.43,-1911.12,3,3,50,50,1,1,60,73,503,128,0,5130,2004,11121,11152,-1
3118,9331.7,9891.3,-1621.27,-1764.98,2,2,50,50,1,1,60,66,718,186,0,2678,1363,8957,7032,-1
3119,6427.25,9891.3,-1255.09,-1482.8,3,3,50,50,2,1,60,80,624,145,0,3470,1461,8752,7555,-1
3120,6427.25,9891.3,-1276.63,-1281.38,3,3,50,50,2,1,60,80,431,109,0,2514,1383,7755,11036,-1
3121,9063.15,9891.3,-1066.9,-1062.54,3,3,50,50,1,2,60,80,535,93,0,5094,2150,10414,8071,-1
3122,9063.15,9891.3,-1006.4,-825.1,2,3,50,50,1,2,60,85,450,109,0,4799,1597,8333,7337,-1
3123,9063.15,9891.3,-993.91,-963.14,3,2,50,50,1,2,60,78,444,97,0,2337,1173,5966,10487,-1
3124,9063.15,9891.3,-798.88,-842.18,3,3,50,50,1,2,60,78,459,128,0,2473,919,8745,7492,-1
3125,9063.15,9891.3,-611.79,-614.0,3,3,50,50,1,2,60,86,757,152,0,4254,2111,12290,9254,-1
3126,9063.15,9891.3,-886.02,-663.52,2,2,50,50,1,2,60,70,143,32,0,2761,1012,3837,10874,-1
3127,9063.15,9891.3,-649.35,-379.23,3,3,50,50,1,2,60,77,443,41,0,3951,756,5690,4533,-1
3128,9063.15,9891.3,-657.07,-450.82,3,3,50,50,1,2,60,79,274,56,0,4072,1091,5571,12915,-1
3129,9063.15,9891.3,-521.83,-380.0,3,2,50,50,1,2,60,78,545,73,0,3288,1530,6921,7955,-1
3130,9063.15,8823.45,-343.14,-283.34,2,2,50,50,1,2,60,80,533,99,0,4012,929,7400,7176,-1
3131,9063.15,8823.45,-168.16,-253.38,3,3,50,50,1,2,60,73,476,59,0,4317,1226,7878,8647,-1
3132,9063.15,8823.45,-127.09,-202.87,3,2,50,50,1,2,60,71,514,88,0,3662,1250,7620,11006,-1
3133,9063.15,8823.45,-172.98,-212.34,3,2,50,50,1,2,60,78,395,70,0,4322,1407,6309,15359,-1
